Data File Name,ggoyal_High Sensitivity DNA Assay_DE24802700_2017-07-11_14-23-16.xad
100.7,39.78579
100.75,65.33312
100.8,104.9422
100.85,162.7824
100.9,245.9478
100.95,351.9011
101,481.5824
101.05,634.5349
101.1,798.9023
101.15,969.7454
101.2,1122.618
101.25,1255.316
101.3,1350.418
101.35,1402.531
101.4,1413.425
101.45,1380.461
101.5,1314.699
101.55,1222.722
101.6,1106.858
101.65,979.1956
101.7,846.5848
101.75,713.8923
101.8,586.4992
101.85,474.0384
101.9,375.6398
101.95,289.1968
102,222.4581
102.05,170.7217
102.1,131.7888
102.15,100.1776
102.2,77.87125
102.25,61.08805
102.3,48.30059
102.35,40.89534
102.4,36.24901
102.45,32.4149
102.5,28.36461
102.55,24.85446
102.6,21.69625
102.65,18.87858
102.7,17.57583
102.75,16.83574
102.8,16.1281
102.85,15.74409
102.9,15.15992
102.95,14.57072
103,13.84709
103.05,13.13934
103.1,11.87348
103.15,10.79487
103.2,10.09007
103.25,9.718961
103.3,9.642777
103.35,9.933338
103.4,9.829912
103.45,9.763588
103.5,10.30628
103.55,11.31779
103.6,14.38622
103.65,19.63406
103.7,27.70838
103.75,43.41825
103.8,70.19961
103.85,107.8377
103.9,161.1466
103.95,238.0065
104,342.0164
104.05,472.9653
104.1,622.0035
104.15,781.5815
104.2,932.6818
104.25,1074.39
104.3,1204.01
104.35,1306.356
104.4,1377.465
104.45,1408.03
104.5,1403.656
104.55,1355.137
104.6,1283.707
104.65,1191.428
104.7,1082.555
104.75,963.8481
104.8,837.134
104.85,707.2573
104.9,582.9362
104.95,470.584
105,370.615
105.05,284.4748
105.1,215.8405
105.15,162.113
105.2,123.6511
105.25,98.2251
105.3,81.28555
105.35,68.00824
105.4,55.09374
105.45,45.65786
105.5,37.28015
105.55,32.62606
105.6,30.0968
105.65,27.35151
105.7,25.38293
105.75,24.57711
105.8,23.71854
105.85,23.09748
105.9,22.9563
105.95,22.45504
106,20.96547
106.05,19.73566
106.1,19.61283
106.15,19.56376
106.2,20.47252
106.25,20.91463
106.3,21.4858
106.35,22.99331
106.4,24.0786
106.45,24.83964
106.5,25.64871
106.55,25.05143
106.6,23.38128
106.65,21.39932
106.7,19.90763
106.75,19.1675
106.8,19.34805
106.85,19.5463
106.9,19.07451
106.95,18.63822
107,18.14641
107.05,17.33162
107.1,16.53934
107.15,15.72463
107.2,14.6933
107.25,14.13138
107.3,14.68375
107.35,15.68422
107.4,15.72682
107.45,14.84712
107.5,14.09084
107.55,13.62215
107.6,13.50832
107.65,13.85155
107.7,13.93645
107.75,14.11585
107.8,15.22045
107.85,16.70745
107.9,18.53981
107.95,20.45164
108,21.66925
108.05,21.96102
108.1,20.94923
108.15,19.57422
108.2,18.00154
108.25,16.41406
108.3,16.59137
108.35,17.05285
108.4,16.66576
108.45,16.82732
108.5,18.13238
108.55,20.11162
108.6,23.10686
108.65,29.38782
108.7,39.43533
108.75,51.46092
108.8,72.36632
108.85,104.4701
108.9,149.558
108.95,205.1823
109,273.193
109.05,354.7315
109.1,447.4947
109.15,551.0165
109.2,660.6014
109.25,770.1691
109.3,869.9178
109.35,949.4579
109.4,1013.634
109.45,1060.682
109.5,1091.634
109.55,1098.186
109.6,1083.702
109.65,1049.749
109.7,991.6329
109.75,928.2183
109.8,859.2968
109.85,790.2742
109.9,721.2966
109.95,643.5046
110,568.6615
110.05,490.7494
110.1,417.8705
110.15,356.8398
110.2,305.2711
110.25,260.3223
110.3,214.8558
110.35,178.4725
110.4,148.4064
110.45,124.3945
110.5,110.353
110.55,95.29144
110.6,81.19662
110.65,70.56265
110.7,61.18972
110.75,55.9583
110.8,51.31275
110.85,48.22308
110.9,46.37592
110.95,44.27134
111,42.5145
111.05,41.04564
111.1,39.69164
111.15,38.01917
111.2,38.12366
111.25,38.40762
111.3,37.42799
111.35,35.94534
111.4,32.89855
111.45,29.4848
111.5,26.30826
111.55,25.35479
111.6,26.35741
111.65,28.43946
111.7,29.27703
111.75,28.49217
111.8,28.26748
111.85,27.8584
111.9,27.22005
111.95,26.63204
112,26.40221
112.05,28.48628
112.1,31.45296
112.15,37.36586
112.2,41.69997
112.25,46.95332
112.3,53.19379
112.35,58.963
112.4,65.41666
112.45,68.4521
112.5,72.89162
112.55,80.47087
112.6,89.40912
112.65,99.84309
112.7,107.4295
112.75,111.4977
112.8,111.603
112.85,112.2412
112.9,115.9268
112.95,116.1196
113,118.5563
113.05,119.0312
113.1,114.8746
113.15,110.2787
113.2,105.1588
113.25,98.36961
113.3,89.61681
113.35,79.90288
113.4,70.14877
113.45,60.18599
113.5,53.48836
113.55,47.93272
113.6,43.14277
113.65,40.28673
113.7,37.91941
113.75,35.81545
113.8,33.34409
113.85,31.98411
113.9,30.90992
113.95,30.15537
114,29.44164
114.05,28.45907
114.1,28.04404
114.15,26.85513
114.2,25.41182
114.25,25.40145
114.3,25.06378
114.35,24.43386
114.4,24.05636
114.45,23.49608
114.5,23.54957
114.55,24.08247
114.6,25.2624
114.65,26.34673
114.7,26.86782
114.75,26.56495
114.8,23.81109
114.85,22.03734
114.9,23.24696
114.95,24.47316
115,26.07327
115.05,27.45015
115.1,27.72204
115.15,26.66535
115.2,25.32923
115.25,24.14735
115.3,23.50827
115.35,22.88327
115.4,23.40465
115.45,24.62148
115.5,26.15579
115.55,26.32653
115.6,24.75457
115.65,22.93043
115.7,22.40336
115.75,23.47606
115.8,25.97125
115.85,28.41501
115.9,29.00849
115.95,28.12523
116,28.14709
116.05,29.07138
116.1,30.26433
116.15,29.92262
116.2,28.4694
116.25,27.32929
116.3,27.65005
116.35,28.60876
116.4,29.23588
116.45,29.34867
116.5,30.05489
116.55,29.86726
116.6,29.9384
116.65,31.43379
116.7,31.8186
116.75,32.45056
116.8,33.26965
116.85,32.70655
116.9,30.88128
116.95,29.18146
117,30.37021
117.05,32.80445
117.1,35.14811
117.15,35.60795
117.2,32.14747
117.25,29.68498
117.3,27.56062
117.35,27.6663
117.4,29.03922
117.45,31.20636
117.5,32.33453
117.55,31.983
117.6,32.33487
117.65,33.16436
117.7,33.50063
117.75,34.61876
117.8,36.28246
117.85,37.08389
117.9,36.48376
117.95,34.72525
118,32.99237
118.05,30.38037
118.1,28.84173
118.15,29.20008
118.2,29.96928
118.25,30.39211
118.3,30.74299
118.35,30.91728
118.4,30.51805
118.45,30.068
118.5,29.89325
118.55,30.0209
118.6,30.69604
118.65,31.31853
118.7,31.40586
118.75,31.0832
118.8,30.995
118.85,31.50436
118.9,31.7248
118.95,31.06759
119,29.69368
119.05,29.35209
119.1,30.81899
119.15,32.80969
119.2,33.7627
119.25,33.79897
119.3,31.96705
119.35,30.47517
119.4,29.55429
119.45,30.40102
119.5,31.79346
119.55,32.63265
119.6,34.19014
119.65,34.60633
119.7,34.11564
119.75,31.88598
119.8,29.35995
119.85,28.61014
119.9,27.05909
119.95,27.49913
120,27.86128
120.05,28.09941
120.1,27.21892
120.15,26.08799
120.2,26.1776
120.25,26.48732
120.3,26.39731
120.35,26.46296
120.4,26.99263
120.45,27.61403
120.5,27.86927
120.55,29.7194
120.6,30.1044
120.65,28.96152
120.7,27.67963
120.75,27.67297
120.8,27.51819
120.85,26.94287
120.9,27.07784
120.95,27.73184
121,27.59672
121.05,27.57065
121.1,28.13933
121.15,27.91164
121.2,26.95592
121.25,27.35558
121.3,27.24356
121.35,27.12923
121.4,26.65625
121.45,28.07275
121.5,28.52631
121.55,29.8347
121.6,29.56627
121.65,28.57231
121.7,27.55388
121.75,26.77695
121.8,26.17879
121.85,25.92014
121.9,26.69602
121.95,27.17185
122,26.98352
122.05,28.40676
122.1,28.14931
122.15,26.30106
122.2,25.83713
122.25,27.48299
122.3,27.9101
122.35,26.63734
122.4,26.12429
122.45,24.77725
122.5,22.86849
122.55,23.85013
122.6,25.62074
122.65,26.57001
122.7,26.01217
122.75,24.60048
122.8,23.24618
122.85,23.08639
122.9,23.96312
122.95,24.725
123,25.96851
123.05,25.07719
123.1,23.54172
123.15,22.69042
123.2,22.57586
123.25,22.60929
123.3,22.22354
123.35,23.49189
123.4,25.62718
123.45,26.84321
123.5,27.18753
123.55,26.22116
123.6,23.87178
123.65,22.20769
123.7,22.76298
123.75,23.82678
123.8,24.64009
123.85,25.57534
123.9,26.28324
123.95,25.10491
124,24.1611
124.05,23.69191
124.1,22.57239
124.15,21.10723
124.2,20.63745
124.25,19.82362
124.3,18.53099
124.35,18.14322
124.4,19.11385
124.45,20.35922
124.5,20.91349
124.55,21.2904
124.6,20.60094
124.65,19.62964
124.7,19.19742
124.75,19.52817
124.8,19.69617
124.85,19.96575
124.9,20.59009
124.95,21.71507
125,22.06309
125.05,22.38602
125.1,21.51686
125.15,21.00993
125.2,20.77999
125.25,20.6041
125.3,20.19075
125.35,19.61162
125.4,19.51309
125.45,19.06212
125.5,19.16188
125.55,19.85814
125.6,20.51105
125.65,20.66076
125.7,20.53571
125.75,19.80572
125.8,18.14578
125.85,17.22453
125.9,18.83241
125.95,20.74147
126,22.06435
126.05,22.37446
126.1,22.06982
126.15,21.79046
126.2,21.03689
126.25,20.09348
126.3,19.01722
126.35,17.5242
126.4,16.98279
126.45,17.63792
126.5,19.91738
126.55,21.70201
126.6,23.07079
126.65,23.16439
126.7,21.86497
126.75,19.6109
126.8,18.91834
126.85,19.54485
126.9,19.83911
126.95,19.83606
127,19.23708
127.05,18.98226
127.1,19.77556
127.15,21.2549
127.2,22.15983
127.25,20.97466
127.3,18.34843
127.35,15.73836
127.4,13.54124
127.45,13.6441
127.5,15.70612
127.55,17.64343
127.6,19.6119
127.65,20.80005
127.7,21.0695
127.75,20.20645
127.8,18.51547
127.85,17.91257
127.9,17.44634
127.95,17.21037
128,17.91602
128.05,19.51654
128.1,20.50793
128.15,19.74239
128.2,19.16747
128.25,18.76651
128.3,17.04306
128.35,17.70933
128.4,18.63221
128.45,18.04666
128.5,16.14036
128.55,14.67376
128.6,14.30513
128.65,14.97309
128.7,16.92667
128.75,18.45026
128.8,18.64706
128.85,17.7037
128.9,16.67026
128.95,14.97279
129,14.51157
129.05,14.7647
129.1,15.41571
129.15,16.31162
129.2,16.34384
129.25,16.05773
129.3,16.11077
129.35,16.39876
129.4,16.67192
129.45,17.40589
129.5,18.22289
129.55,17.91938
129.6,16.87185
129.65,17.03968
129.7,18.41018
129.75,18.67154
129.8,18.61184
129.85,17.99938
129.9,16.07291
129.95,13.97586
130,12.46938
130.05,13.56783
130.1,14.61869
130.15,15.88346
130.2,16.16777
130.25,15.13374
130.3,13.92533
130.35,12.81616
130.4,12.88964
130.45,13.71345
130.5,14.33597
130.55,14.06304
130.6,13.88338
130.65,14.34977
130.7,14.50538
130.75,14.52293
130.8,14.48542
130.85,14.09486
130.9,13.72927
130.95,13.26702
131,12.43624
131.05,11.01629
131.1,9.605126
131.15,8.122766
131.2,7.657771
131.25,8.863422
131.3,10.68926
131.35,12.02403
131.4,13.00093
131.45,14.22607
131.5,14.36217
131.55,13.94745
131.6,13.58816
131.65,12.18281
131.7,11.4691
131.75,11.16973
131.8,11.29041
131.85,11.95475
131.9,12.62839
131.95,12.87166
132,12.75015
132.05,12.74181
132.1,12.52755
132.15,12.24892
132.2,12.78883
132.25,12.93309
132.3,12.28104
132.35,11.26736
132.4,9.633545
132.45,8.632551
132.5,9.878405
132.55,11.34689
132.6,11.88593
132.65,12.50576
132.7,12.57685
132.75,11.30708
132.8,10.08995
132.85,10.19618
132.9,10.97153
132.95,11.864
133,13.63404
133.05,14.3984
133.1,13.19213
133.15,12.08529
133.2,11.10821
133.25,10.20606
133.3,10.05884
133.35,10.63084
133.4,11.46936
133.45,11.46936
133.5,11.46936
133.55,11.46936
133.6,11.46936
133.65,11.46936
133.7,11.46936
133.75,11.46936
133.8,11.46936
133.85,11.46936
133.9,11.46936
133.95,11.46936
134,11.46936
134.05,11.46936
134.1,11.46936
134.15,11.46936
134.2,11.46936
134.25,11.46936
134.3,11.46936
134.35,11.46936
134.4,11.46936
134.45,11.46936
134.5,11.46936
134.55,11.46936
134.6,11.46936
134.65,11.46936
134.7,11.46936
134.75,11.46936
134.8,11.46936
134.85,11.46936
134.9,11.46936
134.95,11.46936
135,11.46936
135.05,11.46936
135.1,11.46936
135.15,11.46936
135.2,11.46936
135.25,11.46936
135.3,11.46936
135.35,11.46936
135.4,11.46936
135.45,11.46936
135.5,11.46936
135.55,11.46936
135.6,11.46936
135.65,11.46936
135.7,11.46936
135.75,11.46936
135.8,11.46936
135.85,11.46936
135.9,11.46936
135.95,11.46936
136,11.46936
136.05,11.46936
136.1,11.46936
136.15,11.46936
136.2,11.46936
136.25,11.46936
136.3,11.46936
136.35,11.46936
136.4,11.46936
136.45,11.46936
136.5,11.46936
136.55,11.46936
136.6,11.46936
136.65,11.46936
136.7,11.46936
136.75,11.46936
136.8,11.46936
136.85,11.46936
136.9,11.46936
136.95,11.46936
137,11.46936
137.05,11.46936
137.1,11.46936
137.15,11.46936
137.2,11.46936
137.25,11.46936
137.3,11.46936
137.35,11.46936
137.4,11.46936
137.45,11.46936
137.5,11.46936
137.55,11.46936
137.6,11.46936
137.65,11.46936
137.7,11.46936
137.75,11.46936
137.8,11.46936
137.85,11.46936
137.9,11.46936
137.95,11.46936
138,11.46936
 
Alignment,On
