Data File Name,NK_20170705_High Sensitivity DNA Assay_DE24802700_2017-07-05_15-31-53.xad,,
90.4,50.70472,,
90.45,50.93816,,
90.5,51.27834,,
90.55,51.44423,,
90.6,51.88801,,
90.65,52.71992,,
90.7,53.30917,,
90.75,53.73428,,
90.8,54.25332,,
90.85,54.65569,,
90.9,54.90575,,
90.95,55.13564,,
91,55.28894,,
91.05,55.4502,,
91.1,55.58543,,
91.15,56.00306,,
91.2,56.63146,,
91.25,57.3842,,
91.3,57.94,,
91.35,58.37556,,
91.4,58.35722,,
91.45,58.50016,,
91.5,58.73596,,
91.55,59.38911,,
91.6,59.81884,,
91.65,60.32462,,
91.7,60.89707,,
91.75,61.38892,,
91.8,61.79385,,
91.85,62.04911,,
91.9,62.06475,,
91.95,61.96381,,
92,61.8849,,
92.05,61.70463,,
92.1,61.63055,,
92.15,62.19784,,
92.2,62.97324,,
92.25,64.08698,,
92.3,64.90491,,
92.35,65.7499,,
92.4,66.2575,,
92.45,66.65707,,
92.5,67.0778,,
92.55,67.75341,,
92.6,68.0873,,
92.65,68.25275,,
92.7,68.34436,,
92.75,68.67702,,
92.8,69.39164,,
92.85,70.13154,,
92.9,70.42982,,
92.95,70.26968,,
93,70.0975,,
93.05,70.17791,,
93.1,70.62983,,
93.15,71.41838,,
93.2,72.68736,,
93.25,73.907,,
93.3,74.39211,,
93.35,74.79086,,
93.4,75.20101,,
93.45,75.495,,
93.5,75.931,,
93.55,76.7421,,
93.6,77.7662,,
93.65,78.90044,,
93.7,79.62853,,
93.75,79.72663,,
93.8,79.43238,,
93.85,79.04697,,
93.9,78.88415,,
93.95,79.23148,,
94,80.07121,,
94.05,81.22453,,
94.1,82.73642,,
94.15,84.29727,,
94.2,85.82226,,
94.25,87.66999,,
94.3,89.13814,,
94.35,90.03251,,
94.4,90.09977,,
94.45,89.51849,,
94.5,88.63202,,
94.55,88.07565,,
94.6,88.28406,,
94.65,89.47519,,
94.7,91.24203,,
94.75,92.98619,,
94.8,94.08723,,
94.85,94.12767,,
94.9,93.54646,,
94.95,93.1003,,
95,92.97733,,
95.05,93.65833,,
95.1,94.93989,,
95.15,96.12737,,
95.2,96.72784,,
95.25,96.57201,,
95.3,96.92358,,
95.35,97.44893,,
95.4,97.98652,,
95.45,98.54827,,
95.5,99.29852,,
95.55,99.75278,,
95.6,100.0283,,
95.65,99.96355,,
95.7,100.1279,,
95.75,100.4669,,
95.8,100.6968,,
95.85,100.8691,,
95.9,101.1729,,
95.95,101.9033,,
96,102.6,,
96.05,103.0808,,
96.1,103.872,,
96.15,104.7243,,
96.2,104.7788,,
96.25,104.6052,,
96.3,103.9873,,
96.35,104.524,,
96.4,106.266,,
96.45,107.6836,,
96.5,108.7085,,
96.55,109.1254,,
96.6,108.5861,,
96.65,107.2954,,
96.7,106.4196,,
96.75,106.759,,
96.8,108.0175,,
96.85,109.1657,,
96.9,109.8334,,
96.95,110.5497,,
97,110.6909,,
97.05,110.262,,
97.1,110.4116,,
97.15,110.7776,,
97.2,111.3812,,
97.25,112.2107,,
97.3,112.646,,
97.35,113.0988,,
97.4,113.1905,,
97.45,113.2589,,
97.5,113.5555,,
97.55,114.2738,,
97.6,115.8111,,
97.65,117.5496,,
97.7,118.9612,,
97.75,119.8284,,
97.8,119.6785,,
97.85,118.4941,,
97.9,117.1382,,
97.95,116.5864,,
98,117.2359,,
98.05,117.7969,,
98.1,118.6966,,
98.15,119.3873,,
98.2,119.0143,,
98.25,117.2705,,
98.3,116.6136,,
98.35,116.6739,,
98.4,117.0147,,
98.45,116.9444,,
98.5,117.1821,,
98.55,116.9975,,
98.6,116.3748,,
98.65,116.0406,,
98.7,115.8292,,
98.75,115.2848,,
98.8,114.9845,,
98.85,115.3671,,
98.9,115.8751,,
98.95,116.5279,,
99,117.4583,,
99.05,118.2874,,
99.1,118.6748,,
99.15,117.9856,,
99.2,117.9462,,
99.25,117.8362,,
99.3,116.9334,,
99.35,115.7924,,
99.4,114.8079,,
99.45,113.9494,,
99.5,114.2625,,
99.55,115.1937,,
99.6,116.1854,,
99.65,116.7516,,
99.7,116.9311,,
99.75,116.802,,
99.8,116.1994,,
99.85,115.5841,,
99.9,115.649,,
99.95,116.0752,,
100,116.3759,,
100.05,116.6195,,
100.1,116.4049,,
100.15,116.1123,,
100.2,115.5891,,
100.25,115.4879,,
100.3,115.8743,,
100.35,116.2218,,
100.4,116.4605,,
100.45,116.3835,,
100.5,116.0076,,
100.55,115.4362,,
100.6,114.7436,,
100.65,114.5563,,
100.7,114.6306,,
100.75,114.5354,,
100.8,114.3388,,
100.85,113.6653,,
100.9,112.5991,,
100.95,112.1183,,
101,111.9783,,
101.05,112.2407,,
101.1,112.7365,,
101.15,112.5668,,
101.2,111.3961,,
101.25,110.1978,,
101.3,109.2053,,
101.35,108.6856,,
101.4,107.8872,,
101.45,107.2735,,
101.5,107.3146,,
101.55,107.8127,,
101.6,108.4414,,
101.65,108.8248,,
101.7,108.5601,,
101.75,107.3297,,
101.8,105.4364,,
101.85,103.8737,,
101.9,102.9899,,
101.95,102.2387,,
102,102.0117,,
102.05,102.7303,,
102.1,103.061,,
102.15,103.8063,,
102.2,103.7294,,
102.25,103.2905,,
102.3,103.1687,,
102.35,102.4923,,
102.4,102.2295,,
102.45,101.7915,,
102.5,100.693,,
102.55,99.91927,,
102.6,99.41955,,
102.65,98.95167,,
102.7,98.68192,,
102.75,98.35825,,
102.8,97.7667,,
102.85,97.21092,,
102.9,96.78838,,
102.95,96.6206,,
103,96.50501,,
103.05,96.00612,,
103.1,94.6632,,
103.15,93.11672,,
103.2,92.3221,,
103.25,91.20362,,
103.3,90.68369,,
103.35,90.10895,,
103.4,90.23516,,
103.45,90.05638,,
103.5,89.56166,,
103.55,88.82524,,
103.6,87.89068,,
103.65,87.03224,,
103.7,86.42982,,
103.75,85.92282,,
103.8,85.5563,,
103.85,85.52186,,
103.9,85.43773,,
103.95,85.45626,,
104,84.6696,,
104.05,83.90984,,
104.1,82.73816,,
104.15,80.71119,,
104.2,79.26975,,
104.25,78.42284,,
104.3,78.23767,,
104.35,77.5761,,
104.4,76.22802,,
104.45,75.17459,,
104.5,74.57362,,
104.55,74.05352,,
104.6,73.36999,,
104.65,72.38626,,
104.7,71.19194,,
104.75,70.12297,,
104.8,69.54156,,
104.85,69.67004,,
104.9,70.21095,,
104.95,70.40689,,
105,69.45959,,
105.05,68.10519,,
105.1,66.67447,,
105.15,65.44424,,
105.2,64.33982,,
105.25,64.23949,,
105.3,64.80224,,
105.35,64.89722,,
105.4,64.01402,,
105.45,62.56735,,
105.5,60.87943,,
105.55,59.42397,,
105.6,58.77428,,
105.65,59.26061,,
105.7,60.23846,,
105.75,60.45124,,
105.8,59.75709,,
105.85,59.1959,,
105.9,59.08587,,
105.95,58.88478,,
106,58.6662,,
106.05,58.18803,,
106.1,56.72146,,
106.15,54.85151,,
106.2,53.2872,,
106.25,53.08459,,
106.3,52.96067,,
106.35,52.83358,,
106.4,52.85614,,
106.45,52.72756,,
106.5,52.25891,,
106.55,51.85175,,
106.6,51.62989,,
106.65,51.65833,,
106.7,51.6107,,
106.75,51.1383,,
106.8,50.68142,,
106.85,49.95692,,
106.9,49.04972,,
106.95,48.42191,,
107,47.71888,,
107.05,47.10593,,
107.1,46.42136,,
107.15,45.72001,,
107.2,45.36527,,
107.25,44.76765,,
107.3,43.95779,,
107.35,43.23207,,
107.4,42.47795,,
107.45,42.10185,,
107.5,42.01046,,
107.55,42.24665,,
107.6,42.29785,,
107.65,41.82001,,
107.7,41.11776,,
107.75,40.27995,,
107.8,39.4132,,
107.85,38.63165,,
107.9,37.81448,,
107.95,36.87448,,
108,36.69647,,
108.05,37.01332,,
108.1,37.26836,,
108.15,37.43185,,
108.2,37.64459,,
108.25,37.47921,,
108.3,36.68108,,
108.35,35.90918,,
108.4,35.28672,,
108.45,34.36765,,
108.5,32.86264,,
108.55,31.36989,,
108.6,30.56193,,
108.65,30.33981,,
108.7,30.36567,,
108.75,30.65851,,
108.8,30.94288,,
108.85,30.37485,,
108.9,29.2252,,
108.95,28.06086,,
109,27.29308,,
109.05,26.87688,,
109.1,27.04171,,
109.15,27.60737,,
109.2,28.63826,,
109.25,29.01473,,
109.3,28.61974,,
109.35,27.62614,,
109.4,26.30607,,
109.45,25.19779,,
109.5,24.55351,,
109.55,24.40059,,
109.6,24.58007,,
109.65,24.61949,,
109.7,24.24082,,
109.75,23.7815,,
109.8,23.60078,,
109.85,23.70335,,
109.9,23.9273,,
109.95,24.08122,,
110,24.03577,,
110.05,23.43516,,
110.1,22.6552,,
110.15,21.81368,,
110.2,21.08572,,
110.25,20.7046,,
110.3,20.46924,,
110.35,20.26406,,
110.4,20.2035,,
110.45,20.26289,,
110.5,20.33099,,
110.55,20.30317,,
110.6,20.10721,,
110.65,19.76019,,
110.7,19.39425,,
110.75,19.14694,,
110.8,19.04,,
110.85,19.02923,,
110.9,18.87545,,
110.95,18.57977,,
111,18.41398,,
111.05,18.39645,,
111.1,18.09188,,
111.15,17.42654,,
111.2,16.95807,,
111.25,17.00688,,
111.3,16.96189,,
111.35,16.33452,,
111.4,15.75479,,
111.45,15.14889,,
111.5,14.53367,,
111.55,14.31201,,
111.6,14.67365,,
111.65,15.35862,,
111.7,15.7728,,
111.75,15.67015,,
111.8,15.70513,,
111.85,16.30027,,
111.9,16.83487,,
111.95,17.46987,,
112,18.33339,,
112.05,19.51821,,
112.1,20.58242,,
112.15,22.01873,,
112.2,24.38039,,
112.25,28.01293,,
112.3,32.94066,,
112.35,39.51865,,
112.4,47.63404,,
112.45,55.43173,,
112.5,62.58977,,
112.55,69.38984,,
112.6,75.65026,,
112.65,81.8951,,
112.7,89.85417,,
112.75,100.6174,,
112.8,111.3052,,
112.85,121.3302,,
112.9,129.4757,,
112.95,136.3044,,
113,139.343,,
113.05,137.7371,,
113.1,134.4587,,
113.15,133.0361,,
113.2,130.6376,,
113.25,127.9564,,
113.3,123.0709,,
113.35,117.2492,,
113.4,110.8623,,
113.45,103.6832,,
113.5,97.02608,,
113.55,92.58019,,
113.6,89.48923,,
113.65,85.43134,,
113.7,79.65574,,
113.75,72.79503,,
113.8,66.67386,,
113.85,60.44813,,
113.9,55.29589,,
113.95,52.11922,,
114,50.26908,,
114.05,47.75406,,
114.1,44.84222,,
114.15,42.23159,,
114.2,40.50373,,
114.25,39.19206,,
114.3,37.91775,,
114.35,36.26644,,
114.4,34.0104,,
114.45,31.14254,,
114.5,28.33382,,
114.55,25.97659,,
114.6,23.72976,,
114.65,21.76213,,
114.7,20.87396,,
114.75,21.23699,,
114.8,22.25531,,
114.85,22.93999,,
114.9,23.20451,,
114.95,22.33044,,
115,20.33364,,
115.05,18.35382,,
115.1,17.08699,,
115.15,16.11711,,
115.2,15.1729,,
115.25,14.23722,,
115.3,13.45474,,
115.35,12.76895,,
115.4,12.62718,,
115.45,12.957,,
115.5,13.16933,,
115.55,13.11203,,
115.6,12.8654,,
115.65,12.38483,,
115.7,12.02835,,
115.75,12.21036,,
115.8,12.73442,,
115.85,13.39327,,
115.9,13.41163,,
115.95,12.75925,,
116,12.14025,,
116.05,11.48639,,
116.1,11.30645,,
116.15,11.70337,,
116.2,12.14184,,
116.25,12.36924,,
116.3,12.14552,,
116.35,11.43378,,
116.4,10.61935,,
116.45,10.04604,,
116.5,9.825478,,
116.55,9.988775,,
116.6,10.43407,,
116.65,10.78551,,
116.7,10.65301,,
116.75,10.16663,,
116.8,9.685663,,
116.85,9.044749,,
116.9,8.439405,,
116.95,7.938346,,
117,7.776097,,
117.05,7.833776,,
117.1,7.961509,,
117.15,8.292452,,
117.2,8.550858,,
117.25,8.380239,,
117.3,7.917357,,
117.35,7.367035,,
117.4,6.930057,,
117.45,6.611445,,
117.5,6.351246,,
117.55,6.234919,,
117.6,6.346731,,
117.65,6.581507,,
117.7,6.735751,,
117.75,6.825103,,
117.8,6.911292,,
117.85,6.945381,,
117.9,6.487154,,
117.95,6.052896,,
118,6.075468,,
118.05,6.054163,,
118.1,6.015219,,
118.15,6.163095,,
118.2,6.338616,,
118.25,6.448467,,
118.3,6.395027,,
118.35,6.299436,,
118.4,6.158735,,
118.45,5.861035,,
118.5,5.55603,,
118.55,5.416958,,
118.6,5.403379,,
118.65,5.513931,,
118.7,5.654766,,
118.75,5.781219,,
118.8,5.761882,,
118.85,5.739954,,
118.9,5.796631,,
118.95,5.74896,,
119,5.882582,,
119.05,5.966431,,
119.1,6.092268,,
119.15,6.162624,,
119.2,6.158205,,
119.25,6.17805,,
119.3,6.242332,,
119.35,6.229178,,
119.4,6.105434,,
119.45,5.887906,,
119.5,5.767264,,
119.55,5.83561,,
119.6,5.920742,,
119.65,6.073188,,
119.7,6.126441,,
119.75,6.042282,,
119.8,5.877854,,
119.85,5.578728,,
119.9,5.480595,,
119.95,5.603285,,
120,5.448582,,
120.05,5.079757,,
120.1,4.713904,,
120.15,4.734842,,
120.2,4.903349,,
120.25,5.05162,,
120.3,5.216138,,
120.35,5.232907,,
120.4,5.126897,,
120.45,5.09557,,
120.5,5.136356,,
120.55,5.226,,
120.6,5.320673,,
120.65,5.140139,,
120.7,4.864608,,
120.75,4.555035,,
120.8,4.50576,,
120.85,4.688179,,
120.9,4.587202,,
120.95,4.515092,,
121,4.525504,,
121.05,4.417176,,
121.1,4.502028,,
121.15,4.689925,,
121.2,4.770267,,
121.25,4.840174,,
121.3,4.892207,,
121.35,4.950724,,
121.4,4.934034,,
121.45,4.878548,,
121.5,4.887714,,
121.55,4.857879,,
121.6,4.752437,,
121.65,4.588556,,
121.7,4.384678,,
121.75,4.243296,,
121.8,4.112661,,
121.85,4.045768,,
121.9,4.066308,,
121.95,4.235603,,
122,4.370282,,
122.05,4.564932,,
122.1,4.543849,,
122.15,4.433701,,
122.2,4.185412,,
122.25,3.9205,,
122.3,3.628106,,
122.35,3.386552,,
122.4,3.360588,,
122.45,3.540122,,
122.5,3.762451,,
122.55,3.971998,,
122.6,4.189857,,
122.65,4.264088,,
122.7,4.300346,,
122.75,4.374439,,
122.8,4.314147,,
122.85,4.177611,,
122.9,3.927495,,
122.95,3.813817,,
123,3.963395,,
123.05,4.122009,,
123.1,4.335458,,
123.15,4.374511,,
123.2,4.166359,,
123.25,3.985189,,
123.3,3.868617,,
123.35,3.769634,,
123.4,3.690926,,
123.45,3.528457,,
123.5,3.400242,,
123.55,3.631927,,
123.6,4.029575,,
123.65,4.298975,,
123.7,4.335391,,
123.75,4.145699,,
123.8,3.895353,,
123.85,3.592484,,
123.9,3.423941,,
123.95,3.510573,,
124,3.691657,,
124.05,3.680819,,
124.1,3.542518,,
124.15,3.418211,,
124.2,3.416189,,
124.25,3.448705,,
124.3,3.467204,,
124.35,3.475459,,
124.4,3.514534,,
124.45,3.558432,,
124.5,3.601864,,
124.55,3.742367,,
124.6,3.884778,,
124.65,4.057801,,
124.7,4.07508,,
124.75,3.990112,,
124.8,3.910934,,
124.85,3.883746,,
124.9,3.727927,,
124.95,3.493379,,
125,3.334426,,
125.05,3.30352,,
125.1,3.31315,,
125.15,3.346636,,
125.2,3.528119,,
125.25,3.603792,,
125.3,3.634159,,
125.35,3.688028,,
125.4,3.637837,,
125.45,3.499026,,
125.5,3.361445,,
125.55,3.17687,,
125.6,2.894263,,
125.65,2.739157,,
125.7,2.661338,,
125.75,2.831211,,
125.8,2.906226,,
125.85,3.09481,,
125.9,3.327058,,
125.95,3.426079,,
126,3.39259,,
126.05,3.421205,,
126.1,3.396397,,
126.15,3.259515,,
126.2,3.197219,,
126.25,3.122458,,
126.3,2.93655,,
126.35,2.791104,,
126.4,2.79241,,
126.45,2.954825,,
126.5,3.326806,,
126.55,3.76064,,
126.6,4.012858,,
126.65,3.985277,,
126.7,3.682557,,
126.75,3.492781,,
126.8,3.383399,,
126.85,3.400736,,
126.9,3.691526,,
126.95,3.897987,,
127,3.844653,,
127.05,3.6898,,
127.1,3.565142,,
127.15,3.375708,,
127.2,3.216366,,
127.25,3.294598,,
127.3,3.406945,,
127.35,3.298238,,
127.4,3.085685,,
127.45,2.985311,,
127.5,3.05158,,
127.55,3.22548,,
127.6,3.404754,,
127.65,3.509628,,
127.7,3.350721,,
127.75,2.810329,,
127.8,2.465936,,
127.85,2.37221,,
127.9,2.421598,,
127.95,2.518503,,
128,2.630284,,
128.05,2.753969,,
128.1,2.886036,,
128.15,2.920077,,
128.2,2.955655,,
128.25,2.970418,,
128.3,2.843489,,
128.35,2.703024,,
128.4,2.706088,,
128.45,2.811264,,
128.5,3.008103,,
128.55,3.224075,,
128.6,3.322396,,
128.65,3.312506,,
128.7,3.304689,,
128.75,3.250844,,
128.8,3.188803,,
128.85,2.949997,,
128.9,2.797931,,
128.95,2.824577,,
129,2.670251,,
129.05,2.445928,,
129.1,2.277662,,
129.15,2.109287,,
129.2,2.145052,,
129.25,2.35785,,
129.3,2.700502,,
129.35,3.075986,,
129.4,3.230601,,
129.45,3.205741,,
129.5,3.211759,,
129.55,3.199041,,
129.6,3.219546,,
129.65,3.27269,,
129.7,3.324847,,
129.75,3.538558,,
129.8,3.564124,,
129.85,3.388611,,
129.9,3.207221,,
129.95,2.909262,,
130,2.544414,,
130.05,2.291165,,
130.1,2.206618,,
130.15,2.211298,,
130.2,2.226261,,
130.25,2.265193,,
130.3,2.350708,,
130.35,2.394089,,
130.4,2.34121,,
130.45,2.31105,,
130.5,2.365658,,
130.55,2.458896,,
130.6,2.672788,,
130.65,2.881727,,
130.7,2.947664,,
130.75,2.839416,,
130.8,2.657203,,
130.85,2.511869,,
130.9,2.253816,,
130.95,1.935228,,
131,1.778754,,
131.05,1.738108,,
131.1,1.843547,,
131.15,2.09007,,
131.2,2.37592,,
131.25,2.645006,,
131.3,2.782716,,
131.35,2.666817,,
131.4,2.382982,,
131.45,2.087337,,
131.5,1.836039,,
131.55,1.722917,,
131.6,1.79832,,
131.65,2.002075,,
131.7,2.287808,,
131.75,2.217367,,
131.8,2.015926,,
131.85,1.822188,,
131.9,1.722144,,
131.95,1.725522,,
132,1.856236,,
132.05,2.056725,,
132.1,2.361532,,
132.15,2.682041,,
132.2,2.905802,,
132.25,2.908324,,
132.3,2.735489,,
132.35,2.550111,,
132.4,2.417923,,
132.45,2.383331,,
132.5,2.383751,,
132.55,2.326785,,
132.6,2.172005,,
132.65,1.860089,,
132.7,1.507817,,
132.75,1.443966,,
132.8,1.415787,,
132.85,1.298414,,
132.9,1.453159,,
132.95,1.713844,,
133,2.009537,,
133.05,2.260605,,
133.1,2.343002,,
133.15,2.367436,,
133.2,2.372617,,
133.25,2.392644,,
133.3,2.44399,,
133.35,2.392029,,
133.4,2.194087,,
133.45,2.007222,,
133.5,1.945735,,
133.55,2.026538,,
133.6,2.189209,,
133.65,2.142154,,
133.7,2.028205,,
133.75,1.746264,,
133.8,1.564875,,
133.85,1.515467,,
133.9,1.491111,,
133.95,1.594604,,
134,1.842433,,
134.05,1.973954,,
134.1,1.978953,,
134.15,1.947671,,
134.2,1.90823,,
134.25,1.872928,,
134.3,1.813501,,
134.35,1.765444,,
134.4,1.822242,,
134.45,1.863626,,
134.5,1.855922,,
134.55,1.890766,,
134.6,1.95025,,
134.65,1.833408,,
134.7,1.660478,,
134.75,1.494804,,
134.8,1.532035,,
134.85,1.667579,,
134.9,1.900339,,
134.95,2.094666,,
135,2.116518,,
135.05,2.094036,,
135.1,2.061772,,
135.15,1.914555,,
135.2,1.70972,,
135.25,1.637914,,
135.3,1.786207,,
135.35,2.019521,,
135.4,2.144044,,
135.45,2.204077,,
135.5,2.200909,,
135.55,2.040696,,
135.6,1.893093,,
135.65,1.707531,,
135.7,1.699798,,
135.75,1.753798,,
135.8,1.6948,,
135.85,1.521247,,
135.9,1.407433,,
135.95,1.398893,,
136,1.505702,,
136.05,1.514622,,
136.1,1.587383,,
136.15,1.779849,,
136.2,1.897496,,
136.25,1.924209,,
136.3,1.951284,,
136.35,1.922109,,
136.4,1.810516,,
136.45,1.639672,,
136.5,1.427735,,
136.55,1.40867,,
136.6,1.504984,,
136.65,1.646713,,
136.7,1.760634,,
136.75,1.704361,,
136.8,1.692778,,
136.85,1.65159,,
136.9,1.516891,,
136.95,1.530844,,
137,1.635201,,
137.05,1.687238,,
137.1,1.600369,,
137.15,1.413494,,
137.2,1.253764,,
137.25,1.227083,,
137.3,1.292316,,
137.35,1.355469,,
137.4,1.425838,,
137.45,1.415423,,
137.5,1.418404,,
137.55,1.465225,,
137.6,1.521239,,
137.65,1.510506,,
137.7,1.532273,,
137.75,1.544461,,
137.8,1.577661,,
137.85,1.589354,,
137.9,1.598182,,
137.95,1.586999,,
138,1.589452,,
 ,,,
Alignment,On,,
