Data File Name,NK_20170705_High Sensitivity DNA Assay_DE24802700_2017-07-05_15-31-53.xad
101.8,30.52721
101.85,26.91833
101.9,23.92672
101.95,21.41779
102,19.36749
102.05,17.6943
102.1,15.83748
102.15,13.80832
102.2,11.89229
102.25,10.2984
102.3,9.369188
102.35,8.603199
102.4,7.989959
102.45,7.454056
102.5,6.501018
102.55,5.631861
102.6,4.992482
102.65,4.55333
102.7,4.162821
102.75,3.738745
102.8,3.32499
102.85,2.79142
102.9,2.162494
102.95,1.677329
103,1.384357
103.05,1.215243
103.1,1.111656
103.15,0.9632495
103.2,0.7781842
103.25,0.5390697
103.3,0.3110186
103.35,0.1672963
103.4,0.1829038
103.45,0.1750467
103.5,0.2352189
103.55,0.3021854
103.6,0.516888
103.65,1.149459
103.7,2.175981
103.75,4.043169
103.8,7.02495
103.85,11.8281
103.9,18.93954
103.95,28.5867
104,40.19271
104.05,54.1512
104.1,70.47065
104.15,89.06683
104.2,110.562
104.25,133.7842
104.3,156.5534
104.35,177.6214
104.4,196.8754
104.45,213.1794
104.5,224.5926
104.55,232.6088
104.6,236.7261
104.65,235.3225
104.7,228.6366
104.75,219.3862
104.8,207.9002
104.85,195.0558
104.9,178.8497
104.95,163.8316
105,149.1134
105.05,133.0628
105.1,116.9526
105.15,101.5923
105.2,87.53254
105.25,75.24352
105.3,64.78764
105.35,56.71177
105.4,50.04083
105.45,43.34505
105.5,37.14737
105.55,32.22077
105.6,28.30051
105.65,25.00768
105.7,22.28019
105.75,19.7261
105.8,16.92503
105.85,14.39855
105.9,12.75818
105.95,11.61258
106,10.23721
106.05,8.977159
106.1,7.93133
106.15,6.689343
106.2,5.627249
106.25,4.894018
106.3,4.485059
106.35,3.738369
106.4,3.33796
106.45,3.287976
106.5,3.097885
106.55,2.877115
106.6,2.929705
106.65,3.04788
106.7,3.030085
106.75,2.911746
106.8,2.660076
106.85,2.144127
106.9,1.610535
106.95,1.265574
107,1.093605
107.05,0.9948722
107.1,0.7346758
107.15,0.2782106
107.2,-0.1903247
107.25,-0.5953479
107.3,-0.7347702
107.35,-0.8550212
107.4,-0.9312248
107.45,-0.9034318
107.5,-0.8804344
107.55,-0.9807729
107.6,-0.9793136
107.65,-0.8822904
107.7,-0.7245001
107.75,-0.5419503
107.8,-0.5371771
107.85,-0.6036459
107.9,-0.5942807
107.95,-0.8036345
108,-1.286395
108.05,-1.805748
108.1,-2.380672
108.15,-2.660841
108.2,-2.6657
108.25,-2.55912
108.3,-2.387583
108.35,-2.208809
108.4,-2.206067
108.45,-2.403378
108.5,-2.552742
108.55,-2.584857
108.6,-2.471481
108.65,-2.311518
108.7,-1.757748
108.75,-0.5621039
108.8,0.8036429
108.85,2.611749
108.9,5.897703
108.95,11.01047
109,16.96735
109.05,24.75058
109.1,35.73803
109.15,49.27533
109.2,63.46058
109.25,78.4484
109.3,95.76736
109.35,113.5362
109.4,130.6413
109.45,149.3755
109.5,168.796
109.55,184.6505
109.6,196.3681
109.65,205.0682
109.7,210.6862
109.75,213.361
109.8,213.0367
109.85,210.47
109.9,206.4981
109.95,198.3253
110,187.1557
110.05,177.9351
110.1,168.7456
110.15,157.7735
110.2,145.2778
110.25,131.7977
110.3,118.9465
110.35,106.1914
110.4,93.62698
110.45,83.42403
110.5,72.57511
110.55,61.02296
110.6,51.10534
110.65,43.72185
110.7,38.19168
110.75,34.63504
110.8,31.95328
110.85,29.58097
110.9,27.09083
110.95,24.01683
111,20.16921
111.05,16.16109
111.1,13.1887
111.15,11.6805
111.2,10.95903
111.25,10.35297
111.3,9.649594
111.35,8.150081
111.4,5.77729
111.45,3.426083
111.5,2.134617
111.55,1.729633
111.6,1.886897
111.65,2.138781
111.7,2.43974
111.75,2.062657
111.8,1.608176
111.85,1.078421
111.9,0.7773957
111.95,1.029704
112,1.712844
112.05,2.828806
112.1,5.0127
112.15,8.500479
112.2,12.92885
112.25,18.07794
112.3,24.10782
112.35,31.34333
112.4,39.92419
112.45,50.02338
112.5,61.7999
112.55,74.09708
112.6,85.40858
112.65,95.89848
112.7,104.4755
112.75,110.0624
112.8,111.2684
112.85,112.0606
112.9,114.5248
112.95,116.837
113,118.6077
113.05,118.1585
113.1,114.8145
113.15,109.4146
113.2,101.7935
113.25,95.34145
113.3,90.35747
113.35,84.71321
113.4,77.48676
113.45,69.39301
113.5,60.87896
113.55,52.79766
113.6,45.17876
113.65,38.61373
113.7,34.37814
113.75,31.52595
113.8,28.5329
113.85,25.75254
113.9,23.26177
113.95,20.697
114,18.27571
114.05,16.1951
114.1,15.07229
114.15,13.55226
114.2,11.17818
114.25,9.191402
114.3,7.974468
114.35,7.120587
114.4,5.783459
114.45,4.85729
114.5,3.82139
114.55,2.348618
114.6,1.43037
114.65,1.01336
114.7,0.6053169
114.75,0.3504513
114.8,0.1998363
114.85,6.843141E-02
114.9,6.744751E-02
114.95,0.2217323
115,0.3877148
115.05,0.3074194
115.1,-0.1067686
115.15,-0.4562218
115.2,-0.6418592
115.25,-0.8910958
115.3,-0.6757997
115.35,-2.591787E-02
115.4,0.5823376
115.45,0.8853886
115.5,0.4718226
115.55,-0.3172901
115.6,-1.198947
115.65,-2.11195
115.7,-1.983335
115.75,-1.458429
115.8,-1.401186
115.85,-1.526273
115.9,-1.678257
115.95,-1.802189
116,-1.926229
116.05,-1.934644
116.1,-1.853827
116.15,-2.043506
116.2,-2.628555
116.25,-2.880354
116.3,-2.585655
116.35,-2.377873
116.4,-2.439142
116.45,-2.537888
116.5,-2.67743
116.55,-2.84901
116.6,-3.050053
116.65,-3.286273
116.7,-3.335582
116.75,-3.50467
116.8,-3.966716
116.85,-4.17305
116.9,-4.26402
116.95,-4.375701
117,-4.52226
117.05,-4.798474
117.1,-4.873963
117.15,-4.815897
117.2,-4.69417
117.25,-4.263229
117.3,-3.889425
117.35,-3.791583
117.4,-3.707828
117.45,-3.727704
117.5,-3.836237
117.55,-3.977781
117.6,-4.115709
117.65,-4.253362
117.7,-4.495462
117.75,-4.79522
117.8,-4.967214
117.85,-5.042822
117.9,-5.145584
117.95,-5.228021
118,-5.229641
118.05,-5.13403
118.1,-5.065536
118.15,-4.988381
118.2,-4.891275
118.25,-4.93513
118.3,-4.985055
118.35,-4.937476
118.4,-4.955987
118.45,-5.053325
118.5,-5.223591
118.55,-5.435737
118.6,-5.52418
118.65,-5.533418
118.7,-5.448027
118.75,-5.305846
118.8,-5.134326
118.85,-4.944907
118.9,-4.850646
118.95,-4.831306
119,-4.874489
119.05,-5.034599
119.1,-5.284664
119.15,-5.526455
119.2,-5.676628
119.25,-5.747099
119.3,-5.769175
119.35,-5.632523
119.4,-5.38337
119.45,-5.245142
119.5,-5.282012
119.55,-5.445672
119.6,-5.510901
119.65,-5.53006
119.7,-5.41394
119.75,-5.149228
119.8,-4.956407
119.85,-4.976707
119.9,-5.167875
119.95,-5.380831
120,-5.574478
120.05,-5.712816
120.1,-5.756498
120.15,-5.751412
120.2,-5.737071
120.25,-5.718812
120.3,-5.727098
120.35,-5.714467
120.4,-5.645947
120.45,-5.600342
120.5,-5.590669
120.55,-5.589816
120.6,-5.604075
120.65,-5.594769
120.7,-5.597655
120.75,-5.563769
120.8,-5.498517
120.85,-5.424693
120.9,-5.379163
120.95,-5.36797
121,-5.559392
121.05,-5.650915
121.1,-5.714397
121.15,-5.670915
121.2,-5.698477
121.25,-5.689447
121.3,-5.727501
121.35,-5.783808
121.4,-5.857273
121.45,-5.817673
121.5,-5.791155
121.55,-5.82604
121.6,-5.85741
121.65,-5.726425
121.7,-5.600541
121.75,-5.581146
121.8,-5.622203
121.85,-5.703122
121.9,-5.818191
121.95,-5.928612
122,-5.894235
122.05,-5.784416
122.1,-5.724771
122.15,-5.759918
122.2,-5.758354
122.25,-5.803617
122.3,-5.787069
122.35,-5.80611
122.4,-5.831236
122.45,-5.878161
122.5,-5.913447
122.55,-5.936298
122.6,-5.949924
122.65,-5.973952
122.7,-5.927006
122.75,-5.900638
122.8,-5.868087
122.85,-5.855524
122.9,-5.871603
122.95,-5.893035
123,-5.912874
123.05,-5.925162
123.1,-5.904459
123.15,-5.862033
123.2,-5.830928
123.25,-5.835319
123.3,-5.895859
123.35,-5.960099
123.4,-5.962954
123.45,-5.94961
123.5,-5.925457
123.55,-5.953689
123.6,-6.002144
123.65,-6.111761
123.7,-6.191282
123.75,-6.234062
123.8,-6.160328
123.85,-6.135523
123.9,-6.125135
123.95,-6.157808
124,-6.172393
124.05,-6.220141
124.1,-6.205877
124.15,-6.167652
124.2,-6.07576
124.25,-6.043086
124.3,-6.067085
124.35,-6.124169
124.4,-6.168406
124.45,-6.161811
124.5,-6.120743
124.55,-6.059734
124.6,-5.973254
124.65,-5.938787
124.7,-6.010017
124.75,-6.058738
124.8,-6.143633
124.85,-6.171039
124.9,-6.159108
124.95,-6.16388
125,-6.153526
125.05,-6.150085
125.1,-6.131195
125.15,-6.048072
125.2,-5.970284
125.25,-5.8588
125.3,-5.80656
125.35,-5.873196
125.4,-5.985368
125.45,-6.059922
125.5,-6.091512
125.55,-6.095465
125.6,-6.079041
125.65,-6.050241
125.7,-6.092731
125.75,-6.151358
125.8,-6.167034
125.85,-6.126667
125.9,-6.046519
125.95,-5.96075
126,-5.884402
126.05,-5.864047
126.1,-5.827096
126.15,-5.795841
126.2,-5.770632
126.25,-5.767065
126.3,-5.755256
126.35,-5.761549
126.4,-5.759638
126.45,-5.85471
126.5,-5.914452
126.55,-5.923557
126.6,-5.934844
126.65,-5.939217
126.7,-6.008755
126.75,-6.107907
126.8,-6.186991
126.85,-6.210428
126.9,-6.182336
126.95,-6.078941
127,-6.044268
127.05,-6.092976
127.1,-6.146645
127.15,-6.188352
127.2,-6.189802
127.25,-6.149906
127.3,-6.128993
127.35,-6.107231
127.4,-6.056926
127.45,-6.052937
127.5,-6.060621
127.55,-6.102138
127.6,-6.13913
127.65,-6.187272
127.7,-6.17916
127.75,-6.116763
127.8,-6.068141
127.85,-6.039051
127.9,-6.063853
127.95,-6.104152
128,-6.095243
128.05,-6.00565
128.1,-5.888561
128.15,-5.818541
128.2,-5.801163
128.25,-5.853117
128.3,-5.963974
128.35,-6.016933
128.4,-6.00633
128.45,-5.972979
128.5,-5.937864
128.55,-5.896111
128.6,-5.890736
128.65,-5.960439
128.7,-6.018244
128.75,-6.025238
128.8,-5.99097
128.85,-5.907791
128.9,-5.787069
128.95,-5.7062
129,-5.727039
129.05,-5.842925
129.1,-5.94183
129.15,-6.081274
129.2,-6.166704
129.25,-6.196647
129.3,-6.19628
129.35,-6.155783
129.4,-6.152354
129.45,-6.186491
129.5,-6.243709
129.55,-6.239521
129.6,-6.219464
129.65,-6.215039
129.7,-6.203257
129.75,-6.180979
129.8,-6.194551
129.85,-6.246316
129.9,-6.286393
129.95,-6.263298
130,-6.206241
130.05,-6.191349
130.1,-6.18236
130.15,-6.169213
130.2,-6.176672
130.25,-6.226089
130.3,-6.286345
130.35,-6.276786
130.4,-6.135684
130.45,-6.038638
130.5,-6.024826
130.55,-6.026457
130.6,-6.07121
130.65,-6.128137
130.7,-6.151118
130.75,-6.132913
130.8,-6.082736
130.85,-6.14078
130.9,-6.216859
130.95,-6.237256
131,-6.22076
131.05,-6.190187
131.1,-6.151073
131.15,-6.148935
131.2,-6.166339
131.25,-6.18422
131.3,-6.231642
131.35,-6.281481
131.4,-6.287264
131.45,-6.233892
131.5,-6.150688
131.55,-6.079784
131.6,-6.048549
131.65,-6.085796
131.7,-6.206123
131.75,-6.30128
131.8,-6.314945
131.85,-6.288114
131.9,-6.332033
131.95,-6.336032
132,-6.293709
132.05,-6.219228
132.1,-6.158872
132.15,-6.153662
132.2,-6.186928
132.25,-6.234389
132.3,-6.293457
132.35,-6.35594
132.4,-6.388535
132.45,-6.359368
132.5,-6.341192
132.55,-6.336333
132.6,-6.319459
132.65,-6.340885
132.7,-6.371571
132.75,-6.346071
132.8,-6.283354
132.85,-6.23166
132.9,-6.220212
132.95,-6.212934
133,-6.20582
133.05,-6.23998
133.1,-6.253579
133.15,-6.255111
133.2,-6.241416
133.25,-6.284853
133.3,-6.248716
133.35,-6.174506
133.4,-6.157904
133.45,-6.202226
133.5,-6.269352
133.55,-6.287745
133.6,-6.279965
133.65,-6.260414
133.7,-6.219195
133.75,-6.210573
133.8,-6.210566
133.85,-6.164011
133.9,-6.131659
133.95,-6.135633
134,-6.167558
134.05,-6.251954
134.1,-6.330054
134.15,-6.368407
134.2,-6.329954
134.25,-6.271008
134.3,-6.273304
134.35,-6.288118
134.4,-6.284951
134.45,-6.325001
134.5,-6.25128
134.55,-6.118213
134.6,-6.096194
134.65,-6.167958
134.7,-6.240272
134.75,-6.33225
134.8,-6.408076
134.85,-6.392101
134.9,-6.313839
134.95,-6.272776
135,-6.26834
135.05,-6.252788
135.1,-6.268003
135.15,-6.301695
135.2,-6.306741
135.25,-6.290845
135.3,-6.294712
135.35,-6.32563
135.4,-6.35862
135.45,-6.396255
135.5,-6.444476
135.55,-6.471266
135.6,-6.424066
135.65,-6.362123
135.7,-6.328727
135.75,-6.269499
135.8,-6.246798
135.85,-6.301933
135.9,-6.372654
135.95,-6.396611
136,-6.385005
136.05,-6.334335
136.1,-6.273002
136.15,-6.238876
136.2,-6.282216
136.25,-6.294526
136.3,-6.267253
136.35,-6.239252
136.4,-6.2367
136.45,-6.201735
136.5,-6.154237
136.55,-6.140379
136.6,-6.186114
136.65,-6.262113
136.7,-6.325646
136.75,-6.386903
136.8,-6.413689
136.85,-6.361064
136.9,-6.261738
136.95,-6.25376
137,-6.214779
137.05,-6.291219
137.1,-6.319237
137.15,-6.30689
137.2,-6.320143
137.25,-6.292798
137.3,-6.261255
137.35,-6.261459
137.4,-6.237663
137.45,-6.242945
137.5,-6.19708
137.55,-6.153962
137.6,-6.201017
137.65,-6.297596
137.7,-6.369247
137.75,-6.393718
137.8,-6.374093
137.85,-6.371225
137.9,-6.374331
137.95,-6.348232
138,-6.357853
 
Alignment,On
